id,name,description,image,website,country,founded,type,email,phone,address,createdAt,updatedAt
cmdec88b3863c9dd60b34c0,Barberry Coast,"Barberry Coast is an innovative perfume company that specializes in crafting unique, high-quality fragrances inspired by coastal experiences and nature's beauty. Their story revolves around a passion for olfactory art and a commitment to sustainability, often utilizing natural ingredients. The brand aims to evoke memories and emotions through their scent compositions, focusing on creating sensory experiences that transport users to serene beach locations.",https://barberrycoast.com/cdn/shop/files/Barberry_Coast_Logo_New_Dec2022_white_green_copy_500x.png?v=1671639955,https://barberrycoast.com,United States,2020,indie,contact@barberrycoast.com,,,2025-07-18T12:32:10.942225,2025-08-28T10:01:34.291255
cmddab40f97afe12cda119b,Barbie,"Barbie is a fashion doll brand created by the American toy company Mattel, Inc. The brand launched its first fragrance, ""Barbie,"" in 1980, and since then, it has expanded into a wide range of beauty products, including perfumes. The story of Barbie began in 1959 when Ruth Handler, co-founder of Mattel, designed the doll to give young girls an adult figure to imagine their future with. As the brand evolved, Barbie has become a cultural icon, branching into various merchandise lines, including fragrances that capture the essence of fun, fashion, and femininity. The specialty of Barbie fragrances is their unique marketing approach, targeting children and tweens, embracing themes associated with the Barbie lifestyle.","https://images.mattel.net/image/upload/w_360,f_auto,c_scale/shop-contentstack/bltf331402c9d91eed0/61f313dfb8fa60262366b599/Barbie_Logo102x58.png",https://www.barbie.com,United States,1959,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T10:01:42.984075
cmdd274ecf57efdde821714,Barbor,"Barbor is a renowned perfume company that specializes in creating luxurious fragrances. The brand has a strong heritage in skincare and beauty, coupled with their extensive knowledge of essential oils and aromatic elements that they incorporate into their perfume formulations. Barbor, closely associated with the concept of professional skincare, has established a unique niche in the fragrance market that emphasizes natural ingredients and luxurious experiences that are consistent with their overall brand ethos.",https://www.babor.com/content/images/teaser/nav_banner_us.jpg,https://www.babor.com,Germany,1956,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:01:51.711400
cmdbdb2ccaf1b88cddac651,Barbour,"Barbour is a British brand known for its high-quality outerwear, accessories, and fragrances. Founded in 1894 in South Shields, England, Barbour has a rich heritage in producing durable clothing designed for the outdoors. The brand expanded into the fragrance market to complement its lifestyle image, creating perfumes that embody the spirit of British heritage and countryside living. Their fragrances are often characterized by earthy and natural notes, capturing the essence of outdoor adventures.",https://www.barbour.com/dw/image/v2/BLCL_PRD/on/demandware.static/-/Library-Sites-BarbourSharedLibrary/default/dweb01c875/25/AW25/NEW_IN2.png?q=70&sh=413&sm=fit&sw=449,https://www.barbour.com,"side living. Their fragrances are often characterized by earthy and natural notes, capturing the essence of outdoor adventures.",1894,designer,,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:00.736556
cmd9146dc6fdf639f8792c4,Barbury Castle,"Barbury Castle is a niche perfume company known for its artisanal approach to fragrance creation. The brand draws inspiration from the rich history and natural elements surrounding Barbury Castle, offering uniquely crafted perfumes that capture the essence of their heritage. They focus on quality ingredients and blends that create evocative scents, appealing to a discerning clientele interested in exclusivity and craftsmanship.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,,United Kingdom,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:07.016575
cmda3dc18e4b7f4f1ae9ff2,Barca,"Barca is a luxury perfume house specializing in high-quality, artisanal fragrances that reflect sophisticated craftsmanship. Established in response to a growing demand for elegant and unique scent profiles, the company emphasizes the use of rare ingredients sourced from various parts of the world. Their collection includes a range of evocative fragrances created for discerning clientele who appreciate both tradition and innovation in perfumery.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,www.barcaperfumes.com,France,2015,niche,contact@barcaperfumes.com,,"15 Rue de la Parfumerie, Paris, France",2025-07-18T12:32:10.942225,2025-08-28T10:02:14.011060
cmd3e4d9073b9e8435e6bab,Barclay Perfumes Inc.,"Barclay Perfumes Inc. is a fragrance company that specializes in creating high-quality, artisanal perfumes. Their approach combines traditional perfumery techniques with contemporary design, crafting unique scent profiles that cater to discerning customers. The company prides itself on using premium ingredients and sustainable practices in the production of its fragrances, which are often inspired by nature and various cultural elements. Founded with a mission to inspire confidence and individuality through scent, Barclay Perfumes has established a reputation for innovation and elegance in the fragrance industry.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.barclayperfumes.com,United States,1995,niche,contact@barclayperfumes.com,+1-800-555-0199,"123 Fragrance Lane, Suite 200, New York, NY 10001, USA",2025-07-18T12:32:10.942225,2025-08-28T10:02:23.273179
cmdb6afdc17d229059d930d,Bare Escentuals,"Bare Escentuals, known for its mineral-based cosmetics, is a pioneer in the beauty industry focused on providing natural products that enhance beauty while being gentle on the skin. Founded in 1995 by Leslie Blodgett, the brand gained popularity with its bareMinerals line, which promotes the use of minimal, skin-friendly ingredients. The company emphasizes a philosophy of ""makeup that cares for your skin,"" appealing to consumers looking for effective, environmentally conscious products.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.bareescentuals.com,United States,1995,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:30.055557
cmd3055aac418ddf2b98096,Barefoot Doctor,"Barefoot Doctor is a niche perfume company specializing in unique fragrances that blend natural and holistic ingredients. Founded by a holistic healer, the brand's philosophy focuses on aligning perfumes with emotional and spiritual well-being. Their story emphasizes a connection to nature and well-being, aiming to create scents that enhance the user's mood and state of mind. The brand is dedicated to sustainability and uses eco-friendly practices in its production processes.",https://images.unsplash.com/photo-15907369626-6c63ac16f3df?w=400&h=300&fit=crop,https://www.barefootdoctor.com,United Kingdom,2017,niche,contact@barefootdoctor.com,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:36.270475
cmd9b17bce6e9cce5a516d4,Barielle,"Barielle is primarily known for its innovative nail care products, but it also offers a range of fragrances. Established with a commitment to quality and performance, the company has distinguished itself in the beauty industry. Barielle's story began with a focus on nail health, and over time, it expanded its product line to include perfumes that complement its nail care ethos, emphasizing luxury and efficacy.",https://barielle.com/cdn/shop/files/Today_logo_svg.png?v=1713209463&width=1600,www.barielle.com,United States,1976,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:43.192546
cmd2d7ce68ea1a539ff5c0e,Barnes Fragrance Fair,"Barnes Fragrance Fair is a perfume company dedicated to providing high-quality fragrances to consumers. Known for its wide range of exotic and unique scent profiles, the company blends artisanal craftsmanship with modern fragrance trends. They emphasize the use of natural ingredients and sustainable practices in their perfume creation. The brand has built a reputation for developing distinctive fragrances that cater to niche markets, often inspired by global cultures and experiences.","https://static.wixstatic.com/media/11062b_cef3b719166a4815b446d4dcfcb6120d~mv2.png/v1/fill/w_26,h_26,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/11062b_cef3b719166a4815b446d4dcfcb6120d~mv2.png",http://www.barnesfragrancefair.com,United States,2001,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:50.646986
cmdfcc0cfffbc4232ec1911,Barnett & Linnett,"Barnett & Linnett is a luxury perfume company that emphasizes artisanal craftsmanship and the use of high-quality, natural ingredients in their fragrances. The brand is known for creating unique and sophisticated scents that appeal to a discerning clientele. Founded by fragrance enthusiasts, Barnett & Linnett has a compelling story that focuses on the artistry of scent-making and a commitment to sustainability in their processes. Each fragrance in their collection is carefully curated, reflecting both modern and traditional influences, which sets them apart in the competitive perfume market.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,www.barnettlinnett.com,United States,2015,niche,contact@barnettlinnett.com,,,2025-07-18T12:32:10.942225,2025-08-28T10:02:58.436623
cmd3cc0d10ff865609744ac,Barney's New York,"Barney's New York was a luxury retail chain that specialized in high-end fashion and specialty products, including a curated collection of niche and designer perfumes. Established in 1923, the brand built a reputation for offering a unique mix of upscale merchandise, along with personalized shopping experiences. The perfume section featured exclusive and hard-to-find fragrances, making it a sought-after destination for fragrance enthusiasts. Over the years, Barney's developed partnerships with various artisanal perfumers and launched unique scent lines, contributing significantly to the niche fragrance segment.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,,United States,1923,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:05.825466
cmd190addb9d6fb70de3d1d,Baronessa Cali,"Baronessa Cali is a luxury perfume company renowned for its exquisite, artisanal fragrances that are inspired by nature and the Italian landscape. The brand emphasizes the craftsmanship behind each scent, utilizing high-quality ingredients sourced from around the world. Founded by entrepreneur and perfumer, Baronessa Cali strives to create unique olfactory experiences that evoke emotions and memories, establishing a personal connection with each wearer. The company prides itself on sustainability and eco-friendliness, using recyclable materials and responsible sourcing practices.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.baronessacali.com,United States,2018,niche,info@baronessacali.com,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:14.605660
cmdfd8e796a5823fb954db2,Barr-Co,"Barr-Co is a brand known for its handcrafted fragrance products, focusing on natural ingredients and inspired by the beauty of the American Midwest. Founded by the manufacturing team behind a successful home goods line, Barr-Co emphasizes sustainability and artisanal craftsmanship in its approach. Specializing in perfumes, body care, and home scents, their products evoke a sense of nostalgia and simplicity. The brand offers a range of scents that are designed to bring comfort and tranquility.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.barr-co.com,United States,2009,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:22.049143
cmd7d30b2422f70c3947c95,Barrio,"Barrio is a contemporary perfume company that focuses on creating unique, artisanal fragrances inspired by urban experiences and diverse cultures. Founded with the vision of making perfume an accessible form of personal expression, they prioritize sustainability and craft ethically sourced ingredients. The company stands out for its commitment to community engagement and environmentally friendly practices, carving a niche in the fragrance market by emphasizing storytelling through scent.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.barriofragrance.com,United States,2021,indie,info@barriofragrance.com,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:28.924704
cmdd2b6e277fe77826d014a,Barrister and Mann,,https://www.barristerandmann.com/cdn/shop/files/BM_Logo_Charcoal.png?v=1658093040&width=285,https://barristerandmann.com,United States,2013,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:37.494934
cmd82bd6f2efe73ac1da254,Barry Gibson,"Barry Gibson is a niche perfume company that specializes in crafting unique, artisanal fragrances. Established with a passion for creativity, the company focuses on quality ingredients and innovative scent combinations, often drawing inspiration from nature and personal experiences. Their approach to perfumery emphasizes individuality, offering customers a curated selection of exclusive scents that reflect an exquisite olfactory experience.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,,,,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:44.969538
cmdf4e47358b2dc14a8dcca,Barry M,"Barry M is a British cosmetics brand founded in 1982. The company originally started as a nail polish manufacturer and quickly became known for its vibrant and innovative color cosmetics. Over the years, Barry M has expanded its product range to include various cosmetic products, including fragrances, that are aimed primarily at young consumers. Their specialty lies in offering cruelty-free and affordable products that cater to those seeking trendy and bold cosmetics.",https://barrym.com/cdn/shop/files/Barry_M_Beauty_White_1_small.svg?v=1742568752,https://www.barrym.com,United Kingdom,1982,drugstore,,,,2025-07-18T12:32:10.942225,2025-08-28T10:03:52.614032
cmd77a5294c4cfa340035b9,Baruti,"Baruti is an independent perfume house known for its artisanal and niche fragrances. Founded by the perfumer and creator, Pablo de La Calle, the company focuses on creating unique, high-quality scents that blend unconventional ingredients to evoke deep emotions and personal stories. The brand emphasizes craftsmanship, heritage, and the artistic approach to perfumery, making it distinct in the saturated perfume market. Their creations are often described as avant-garde, with a commitment to sustainability and using ethically sourced materials.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.baruti.com,Netherlands,2015,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:04:00.425471
cmd5171261f7fb68737c7d9,Basenotes,"Basenotes is an online community and resource for perfume enthusiasts, fragrance connoisseurs, and the general public. It was founded to provide a comprehensive database of perfumes, including reviews, notes, and the latest news from the perfume industry. The platform serves as a hub for users to share experiences, learn about different fragrances, and discover new scents. It is known for its extensive fragrance encyclopedia, user-generated content, and engaging forum discussions, making it a go-to source for anyone interested in the art of perfumery.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.basenotes.net,United States,2000,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:04:18.128230
cmd939b3514dc292d3dca6d,Basile,"Basile is a perfume company known for its elegant and refined fragrances. Established with a passion for quality and craftsmanship, the brand emphasizes the use of high-quality ingredients and traditional methods in creating its scents. Their offerings often reflect a sophisticated blend of classic and contemporary themes, appealing to a discerning clientele who appreciate artisanal perfume creations.",https://maison-rinceau.fr/cdn/shop/files/LOGO_MAISON_RINCEAU_-_NOIR.png?v=1740499946&width=3508,https://www.basile.fr,France,1979,niche,,,"14 Rue de Tournon, 75006 Paris, France",2025-07-18T12:32:10.942225,2025-08-28T10:04:27.145875
cmd95100b600335641aaeec,Basin,"Basin is a specialty retailer known for crafting high-quality, handmade bath and body products, including an array of artisanal perfumes. The company emphasizes natural ingredients and sustainable practices, creating unique scents that reflect the essence of luxury and care. Established with the vision of promoting self-care and wellness, Basin has developed a cult following for its delightful fragrances, which are often infused with skin-nourishing properties. Their story is rooted in a commitment to crafting exceptional products that enhance personal wellbeing.",https://basin.com/cdn/shop/files/Basin-Logo-B-Blue.png?v=1730757153&width=1200,https://www.basin.com,United States,2001,indie,,,"3716 S Las Vegas Blvd, Las Vegas, NV 89109, United States",2025-07-18T12:32:10.942225,2025-08-28T10:04:36.206961
cmdb1e7a8fbb9a2ac6fc58c,Bastide,"Bastide is a French perfume company that specializes in creating high-quality, artisanal fragrances inspired by the southern French lifestyle. Founded in 2010 by François and Anne-Sophie Duran, the brand focuses on using natural ingredients and traditional methods of perfumery to produce their unique scents. Bastide prides itself on crafting products that evoke the essence of Provence, making them an embodiment of luxury and authenticity in the perfume industry. Their offerings range from personal fragrances to home scents, emphasizing minimalism and simplicity.",https://bastide.com/cdn/shop/files/bastide_logo.png?v=1613525725&width=320,https://www.bastide.com,France,2010,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:04:44.903358
cmd47ce8b7b83ea5b9ad5c8,Bastille,"Bastille is a fragrance company known for its commitment to crafting high-quality, artisanal perfumes that capture the essence of nature. Founded in Paris, Bastille emphasizes the use of raw materials, promoting transparency in their processes and sustainability in sourcing. Their story reflects a passion for storytelling through scent, often inspired by French culture and the natural world, creating perfumes that resonate with authenticity and creativity.",https://images.unsplash.com/photo-1587017539504-67cfbddac569?w=400&h=300&fit=crop,https://www.bastilleparis.com,France,2015,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:04:52.156995
cmda96d3d87b6fa1b805da3,Bath & Body Works,"Bath & Body Works is a well-known retailer specializing in personal care products, including fragrances, body care, and home fragrances. Founded in New Albany, Ohio, in 1990, the company quickly gained popularity for its signature scented products and innovative marketing strategies. Bath & Body Works offers a wide range of items, such as lotions, shower gels, perfumes, candles, and home fragrance products, often highlighting seasonal scents and limited edition collections. The brand is recognized for its commitment to quality and for creating a sensory experience through its inviting store environments.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,https://www.bathandbodyworks.com,United States,1990,drugstore,,1-800-395-1001,"7 Limited Parkway, Reynoldsburg, Ohio, 43068, United States",2025-07-18T12:32:10.942225,2025-08-28T10:05:00.109771
cmdc3e436ccd7f99a8ee8f5,Bath House,"Bath House is a UK-based company specializing in luxury home fragrance and body care products that blend artistry with natural ingredients. Established with a focus on providing a unique sensory experience, Bath House draws inspiration from the beauty of the natural world. Their product offerings include hand-poured candles, diffusers, and an extensive range of scented skincare items. The company's story reflects a commitment to sustainability and quality, often utilizing locally sourced ingredients and traditional craftsmanship in their product creation.",https://images.unsplash.com/photo-1541643600914-78b084683601?w=400&h=300&fit=crop,https://www.bathhouse.com,United Kingdom,1997,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:05:07.441234
cmd86f8d8e1c28fe038656a,Batman,"Batman is a brand that capitalizes on the iconic superhero's imagery and themes to create a line of fragrances that appeal to fans of the character and pop culture enthusiasts. The brand typically focuses on men's scents, characterized by bold and adventurous notes inspired by the darker elements of the Batman universe. Through collaboration with established fragrance manufacturers, Batman aims to deliver a unique olfactory experience that embodies the essence of the Caped Crusader, merging luxury with fandom.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.batmanfragrance.com,USA,2011,celebrity,,,,2025-07-18T12:32:10.942225,2025-08-28T10:05:14.535255
cmdb7fa73aa6c7542d8d568,Battaglia,"Battaglia is a niche perfume house known for its artisan approach to fragrance creation. The company focuses on crafting unique, high-quality scents that are inspired by nature and personal experiences. With a commitment to using only the finest ingredients and traditional techniques, Battaglia has carved out a distinct identity in the fragrance industry. The brand's story revolves around the founder's passion for perfumery and desire to create olfactory experiences that evoke emotions and memories.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.battagliaparfums.com,Italy,2016,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:05:21.143539
cmdb9c8aaf5d2aaa41b30c8,Battistoni,"Battistoni is an Italian luxury brand known for its high-quality perfumes and fragrant creations that embody the essence of fine Italian craftsmanship. The company was established in 1907 and has a rich history rooted in bespoke tailoring and classic Italian elegance. Battistoni's perfumery is celebrated for its sophisticated blends and unique formulations, appealing to a discerning clientele that values artisanal quality. Their fragrance offerings often reflect an artistic approach, with a focus on traditional techniques and exclusive ingredients.",https://www.battistoni.com/cdn/shop/files/BATTISTONI_Logo_Versione_2_Nero.png?v=1744289737&width=600,https://www.battistoni.com,Italy,1907,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:05:28.545916
cmd31c5fedcc61ba66cea49,Baumer Industries,"Baumer Industries is a prominent company in the fragrance sector, specializing in the creation and manufacture of high-quality personal care products, including perfumes and cosmetics. With a commitment to innovation and sustainability, the company focuses on using premium ingredients and advanced technology to craft unique fragrance experiences. They emphasize creating products that resonate with consumers’ desires for luxury and personalization. Baumer Industries has built a reputation for its creativity and adherence to quality, serving a diverse clientele across various markets.",https://images.unsplash.com/photo-1582735689369-4fe89db7114c?w=400&h=300&fit=crop,www.baumerindustries.com,United States,1998,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:05:36.022121
cmdf3cb01193984fe739cca,Baxter of California,"Baxter of California is a personal care brand that specializes in men's grooming products, including a range of colognes, skincare, and haircare products. Founded in 1965 by Baxter Finley, the company emerged to meet the needs of men seeking high-quality grooming solutions. With a commitment to crafting premium products, Baxter of California focuses on combining effective formulations with simple, straightforward packaging. Their approach emphasizes authenticity and transparency, celebrating the modern man's lifestyle and grooming needs.",https://baxterofcalifornia.com/cdn/shop/files/1.png?v=1720484980&width=150,https://www.baxterofcalifornia.com,United States,1965,indie,,,,2025-07-18T12:32:10.942225,2025-08-28T10:05:44.402562
cmda519027309d15abd69e2,Bayleys of Bond Street,"Bayleys of Bond Street is a renowned fragrance house based in the UK, celebrated for creating high-quality, artisanal perfumes. Founded by the Bayley family, the company has a rich heritage in luxury fragrance and has carried forward traditional craftsmanship techniques combined with modern perfumery. The company specializes in bespoke scents, offering unique blends tailored to personal preferences, and emphasizes the importance of using premium and natural ingredients. Their products cater to customers looking for exclusive and distinct fragrances that stand out in a crowded market.",https://images.unsplash.com/photo-1556909114-f6e7ad7d3136?w=400&h=300&fit=crop,https://www.bayleysofbondstreet.com,United Kingdom,1981,niche,,,,2025-07-18T12:32:10.942225,2025-08-28T10:06:01.591371
